Date,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG
2023-02-16,98.1500015258789,236.8818817138672,390.33349609375,38.66290283203125,95.0555419921875,147.6844940185547,133.97520446777344,171.631103515625,37.71944046020508,129.71041870117188
2023-02-17,97.19999694824219,238.10223388671875,419.7324523925781,39.17245101928711,93.90106201171875,150.76771545410156,134.37196350097656,172.0690460205078,37.947776794433594,132.42494201660156
2023-02-21,94.58000183105469,231.2990264892578,413.7848815917969,38.42631530761719,91.3532485961914,148.52108764648438,131.90635681152344,171.27279663085938,37.4998893737793,132.3303680419922
2023-02-22,95.79000091552734,228.58926391601562,413.0486755371094,38.071441650390625,91.21391296386719,148.3142852783203,130.89553833007812,170.3173065185547,37.21885681152344,132.88839721679688
2023-02-23,95.81999969482422,228.64694213867188,411.731201171875,38.071441650390625,90.45752716064453,148.2672882080078,131.94410705566406,171.23297119140625,37.14860153198242,132.46275329589844
2023-02-24,93.5,226.93650817871094,404.34039306640625,37.92459487915039,88.70589447021484,146.61285400390625,133.13442993164062,169.59072875976562,36.66557693481445,131.71560668945312
2023-02-27,93.76000213623047,230.5975799560547,408.41845703125,38.02555847167969,89.4423828125,146.29327392578125,134.29640197753906,168.74472045898438,35.8137092590332,131.60206604003906
2023-02-28,94.2300033569336,230.18438720703125,406.10333251953125,37.07101821899414,89.63147735595703,144.06544494628906,135.42056274414062,174.11940002441406,35.6292839050293,130.10769653320312
2023-03-01,92.16999816894531,238.94781494140625,406.59735107421875,36.483604431152344,89.9300537109375,143.41685485839844,134.66482543945312,172.6065216064453,35.28678512573242,130.20225524902344
2023-03-02,92.12999725341797,242.32058715820312,408.13751220703125,37.06183624267578,91.56224060058594,143.30404663085938,133.26670837402344,173.71128845214844,35.67319869995117,132.34925842285156
2023-03-03,94.9000015258789,245.3282012939453,416.7973937988281,37.97966384887695,93.20439147949219,144.7798614501953,135.71343994140625,184.38099670410156,36.13865280151367,133.3140106201172
2023-03-06,93.75,244.05023193359375,412.3705749511719,38.08062744140625,94.6773452758789,146.22747802734375,134.91989135742188,184.03265380859375,36.103519439697266,132.7465362548828
2023-03-07,93.55000305175781,236.5167236328125,405.0474853515625,37.63088607788086,93.41340637207031,144.84567260742188,130.9522247314453,183.6444854736328,35.42729568481445,130.10769653320312
2023-03-08,93.91999816894531,238.9958953857422,410.9951477050781,37.86034393310547,93.8015365600586,143.783447265625,130.1775665283203,184.10232543945312,35.23408508300781,130.12660217285156
2023-03-09,92.25,231.53927612304688,408.2149963378906,37.25457763671875,91.88072204589844,142.1666259765625,123.13019561767578,180.83770751953125,34.65446472167969,129.17132568359375
2023-03-10,90.7300033569336,218.1346435546875,383.5237121582031,36.87826919555664,90.19876098632812,142.51446533203125,126.2571029663086,178.66793823242188,34.59298324584961,129.75772094726562
2023-03-13,92.43000030517578,215.91497802734375,385.7420349121094,37.98884201049805,90.67648315429688,143.87747192382812,123.9898681640625,180.05142211914062,35.0057487487793,130.65626525878906
2023-03-14,94.87999725341797,216.8470458984375,389.8394470214844,37.94295120239258,93.52287292480469,144.6858367919922,127.1734619140625,193.10987854003906,35.04087448120117,132.27362060546875
2023-03-15,96.19999694824219,208.76583862304688,378.2445373535156,38.401859283447266,95.6526870727539,145.09007263183594,121.16527557373047,196.82235717773438,35.37459945678711,134.14634704589844
2023-03-16,100.04000091552734,210.15916442871094,378.854736328125,38.6863899230957,99.8426513671875,144.7892608642578,123.51754760742188,203.9686737060547,35.453643798828125,135.14894104003906
2023-03-17,98.94999694824219,206.6038055419922,373.4205017089844,38.67721176147461,101.13646697998047,143.23825073242188,118.85079193115234,194.69241333007812,35.216514587402344,135.18675231933594
2023-03-20,97.70999908447266,211.69659423828125,382.1385803222656,38.38350296020508,100.73837280273438,144.65765380859375,120.10722351074219,196.88209533691406,35.840065002441406,137.26756286621094
2023-03-21,100.61000061035156,216.12637329101562,389.9750671386719,37.33718490600586,104.42076873779297,144.65765380859375,123.32859802246094,201.21168518066406,35.70833206176758,136.27442932128906
2023-03-22,98.69999694824219,211.3506622314453,382.5937805175781,36.41935729980469,102.8781509399414,141.98805236816406,120.14501190185547,198.87271118164062,35.137481689453125,136.18934631347656
2023-03-23,98.70999908447266,210.86062622070312,379.5715637207031,35.97880172729492,105.0975341796875,142.063232421875,119.82381439208984,203.32174682617188,35.28678512573242,136.00015258789062
2023-03-24,98.12999725341797,208.52561950683594,374.3891906738281,36.933345794677734,104.93830108642578,143.49203491210938,118.00057220458984,205.04360961914062,35.4712028503418,138.77142333984375
2023-03-27,98.04000091552734,209.4768829345703,380.6952209472656,37.190330505371094,101.97248077392578,144.1030731201172,121.38255310058594,201.88851928710938,35.3219108581543,138.0431365966797
2023-03-28,97.23999786376953,211.55247497558594,382.96197509765625,37.46568298339844,100.54928588867188,142.7118377685547,121.7509765625,199.73863220214844,35.11991500854492,138.43092346191406
2023-03-29,100.25,214.2814178466797,388.2314147949219,37.76856231689453,100.9075698852539,144.11245727539062,121.99659729003906,204.38673400878906,35.3482551574707,138.85655212402344
2023-03-30,102.0,215.76119995117188,392.27374267578125,38.043914794921875,100.40995025634766,144.22523498535156,121.62816619873047,206.86505126953125,35.46242141723633,139.4618682861328
2023-03-31,103.29000091552734,219.89306640625,401.19384765625,38.447757720947266,103.23643493652344,145.7010498046875,123.10187530517578,210.94581604003906,35.831275939941406,140.63470458984375
2023-04-03,102.41000366210938,220.88284301757812,403.2441101074219,38.37432861328125,103.86343383789062,147.44007873535156,122.96017456054688,212.07052612304688,36.314292907714844,141.4102783203125
2023-04-04,103.94999694824219,208.9484405517578,386.4046325683594,38.420223236083984,104.22171783447266,148.981689453125,121.31642150878906,213.71278381347656,35.919097900390625,142.09127807617188
2023-04-05,101.0999984741211,205.18167114257812,363.23944091796875,39.40229415893555,103.97291564941406,155.67453002929688,121.49732971191406,210.4879608154297,36.48994064331055,143.06546020507812
2023-04-06,102.05999755859375,200.9921417236328,359.1874694824219,39.5216064453125,107.90411376953125,155.2421417236328,121.36402130126953,215.08628845214844,36.44602584838867,143.97348022460938
2023-04-10,102.16999816894531,207.10350036621094,366.6500244140625,39.70517349243164,105.93354034423828,154.4619598388672,121.76390075683594,213.7426300048828,36.64801788330078,142.78173828125
2023-04-11,99.91999816894531,211.97523498535156,370.05096435546875,39.70517349243164,104.84872436523438,154.4149169921875,122.36373138427734,212.8468475341797,36.700706481933594,142.4979705810547
2023-04-12,97.83000183105469,211.87918090820312,373.51031494140625,39.539974212646484,104.14209747314453,154.0859375,122.34468078613281,212.9961395263672,36.33185958862305,142.88580322265625
2023-04-13,102.4000015258789,213.00343322753906,373.850341796875,39.365577697753906,106.9188232421875,156.14456176757812,122.81121826171875,219.3163604736328,36.419681549072266,143.54786682128906
2023-04-14,102.51000213623047,214.93482971191406,376.7945861816406,38.668033599853516,108.35197448730469,155.89073181152344,132.0846405029297,220.4510040283203,36.17378234863281,142.81954956054688
2023-04-17,102.73999786376953,216.43386840820312,380.3413391113281,39.16366195678711,105.46577453613281,155.73092651367188,133.13197326660156,217.83334350585938,36.16499328613281,142.8668670654297
2023-04-18,102.30000305175781,216.39540100097656,385.4621276855469,39.32886505126953,104.00276947021484,151.35049438476562,134.62677001953125,216.86790466308594,35.61172103881836,143.01820373535156
2023-04-19,104.30000305175781,215.86692810058594,381.65301513671875,39.503257751464844,103.68428802490234,152.77931213378906,134.4553680419922,214.6881561279297,35.33946990966797,143.0465850830078
2023-04-20,103.80999755859375,213.5800018310547,379.311279296875,39.46653747558594,104.78901672363281,153.7663116455078,134.06503295898438,212.07052612304688,34.99696731567383,143.57098388671875
2023-04-21,106.95999908447266,212.80706787109375,375.7548828125,39.66846466064453,104.908447265625,152.92970275878906,133.80795288085938,211.89134216308594,35.3131217956543,148.5391082763672
2023-04-24,106.20999908447266,215.8599853515625,377.05694580078125,39.87955856323242,105.46577453613281,153.8603057861328,133.98886108398438,211.79180908203125,35.04966354370117,148.80557250976562
2023-04-25,102.56999969482422,211.22262573242188,368.7294921875,40.026424407958984,103.3558578491211,155.27035522460938,131.07542419433594,206.576416015625,34.54029083251953,148.84364318847656
2023-04-26,104.9800033569336,208.8653106689453,364.0070495605469,39.27379608154297,103.2165298461914,152.86390686035156,128.75228881835938,208.417724609375,33.92554473876953,147.12100219726562
2023-04-27,109.81999969482422,207.0683135986328,361.3251647949219,39.264617919921875,107.07806396484375,153.2211151123047,130.48512268066406,237.44093322753906,34.02214431762695,148.91978454589844
2023-04-28,105.44999694824219,211.38685607910156,367.3205261230469,38.952552795410156,106.82925415039062,153.8791046142578,131.61813354492188,239.1927032470703,34.15388107299805,148.83412170410156
2023-05-01,102.05000305175781,209.90872192382812,371.30450439453125,39.631752014160156,106.6899185180664,153.78514099121094,134.4363555908203,242.03924560546875,34.43490982055664,149.01495361328125
2023-05-02,103.62999725341797,207.86053466796875,372.93695068359375,39.07187271118164,104.81886291503906,155.12933349609375,132.2655487060547,238.1177520751953,34.30317687988281,148.8817138671875
2023-05-03,103.6500015258789,208.3339385986328,371.40167236328125,38.85159683227539,104.908447265625,153.09890747070312,129.46636962890625,235.9181365966797,33.7674674987793,148.69137573242188
2023-05-04,104.0,203.25216674804688,363.0159606933594,39.06270217895508,104.1918716430664,152.40330505371094,127.69547271728516,232.42457580566406,33.574256896972656,148.00611877441406
2023-05-05,105.66000366210938,207.8025665283203,370.3036193847656,39.32886505126953,105.06768035888672,152.9202880859375,130.19000244140625,231.68804931640625,33.80259704589844,148.50100708007812
2023-05-08,105.83000183105469,207.5127410888672,369.4874267578125,39.25544357299805,107.2572021484375,152.57252502441406,130.50418090820312,232.17575073242188,33.96067428588867,147.80625915527344
2023-05-09,106.62000274658203,206.2567901611328,370.6437072753906,39.117767333984375,106.83920288085938,151.3881072998047,129.87579345703125,232.27528381347656,33.79380416870117,146.29296875
2023-05-10,110.19000244140625,205.94761657714844,369.62347412109375,39.39311599731445,111.21826934814453,151.95211791992188,129.94241333007812,231.9866485595703,33.63572311401367,146.59751892089844
2023-05-11,112.18000030517578,202.9139862060547,362.23858642578125,38.98927307128906,116.01534271240234,151.33168029785156,129.5330352783203,234.68392944335938,33.36053466796875,146.94015502929688
2023-05-12,110.26000213623047,202.44061279296875,363.3948669433594,38.64677429199219,116.95086669921875,151.13430786132812,127.67644500732422,232.71319580078125,33.1563606262207,148.43438720703125
2023-05-15,111.19999694824219,204.1313018798828,359.7315368652344,37.7303581237793,115.95562744140625,149.97808837890625,128.75228881835938,237.73951721191406,32.987693786621094,148.48196411132812
2023-05-16,113.4000015258789,200.1798858642578,352.41473388671875,36.44367218017578,118.94134521484375,149.7806854248047,127.88591003417969,237.69972229003906,32.85453796386719,148.22500610351562
2023-05-17,115.5,204.91387939453125,357.65216064453125,36.34185028076172,120.2650146484375,149.4517059326172,131.81805419921875,241.3524932861328,32.62372970581055,147.5968780517578
2023-05-18,118.1500015258789,207.4451141357422,360.0328063964844,36.46218490600586,122.24554443359375,148.97227478027344,132.81777954101562,245.6920623779297,32.38404846191406,145.16990661621094
2023-05-19,116.25,207.50308227539062,353.2601013183594,36.90650177001953,122.17588806152344,149.37649536132812,132.51309204101562,244.48773193359375,32.6414794921875,145.77902221679688
2023-05-22,115.01000213623047,207.0006866455078,350.2964782714844,37.1379280090332,124.45499420166016,148.57147216796875,131.41819763183594,247.1551513671875,34.399166107177734,141.96250915527344
2023-05-23,114.98999786376953,205.50323486328125,350.2770080566406,37.434146881103516,121.9768295288086,148.51463317871094,130.0471649169922,245.5825653076172,35.189239501953125,140.4302215576172
2023-05-24,116.75,202.59518432617188,344.05810546875,37.16570281982422,120.3247299194336,148.37255859375,128.85704040527344,248.04100036621094,34.292640686035156,139.2690887451172
2023-05-25,115.0,202.86570739746094,344.83551025390625,36.57326889038086,122.89246368408203,146.2415771484375,129.1712188720703,251.50465393066406,33.58246994018555,138.37442016601562
2023-05-26,120.11000061035156,204.62405395507812,347.0995178222656,36.46218490600586,124.01708984375,146.1847686767578,130.38038635253906,260.810791015625,33.3782844543457,138.38394165039062
2023-05-30,121.66000366210938,202.78842163085938,340.7057800292969,36.41590881347656,123.08155059814453,146.2036895751953,130.87548828125,261.2885437011719,32.85453796386719,136.2710723876953
2023-05-31,120.58000183105469,198.77902221679688,336.1874084472656,36.7028694152832,122.28535461425781,146.85720825195312,129.20933532714844,263.47821044921875,33.75113296508789,135.62387084960938
2023-06-01,122.7699966430664,201.98655700683594,342.59088134765625,36.54550552368164,123.13131713867188,146.36473083496094,130.98973083496094,271.3311767578125,33.75113296508789,137.01344299316406
2023-06-02,124.25,218.95159912109375,360.5672302246094,36.73989486694336,124.07679748535156,148.66616821289062,133.7413330078125,271.3311767578125,34.05295944213867,139.4499053955078
2023-06-05,125.30000305175781,214.93252563476562,353.35723876953125,37.008331298828125,125.41043090820312,149.9447479248047,132.42739868164062,270.1169128417969,34.310401916503906,138.89788818359375
2023-06-06,126.61000061035156,218.99989318847656,363.1130676269531,36.795433044433594,126.70423126220703,149.8121337890625,132.6654510498047,269.8482360839844,34.06184005737305,137.51785278320312
2023-06-07,121.2300033569336,227.56939697265625,371.0129699707031,37.34157943725586,121.91712188720703,150.1341552734375,133.95077514648438,262.36346435546875,34.52345275878906,137.81289672851562
2023-06-08,124.25,226.5066680908203,369.99267578125,37.14719009399414,121.55883026123047,151.7821044921875,133.98886108398438,263.3388977050781,34.700992584228516,139.37376403808594
2023-06-09,123.43000030517578,227.06700134277344,368.1465148925781,37.10090637207031,121.6484146118164,151.5453338623047,134.25543212890625,263.7071533203125,34.59446716308594,139.48800659179688
2023-06-12,126.56999969482422,229.8397674560547,376.1727294921875,36.943538665771484,123.05169677734375,151.441162109375,134.24591064453125,269.77850341796875,35.4200439453125,138.39344787597656
2023-06-13,126.66000366210938,237.1243133544922,386.9682312011719,36.841712951660156,123.24079895019531,152.2367401123047,135.21707153320312,270.0472717285156,35.757381439208984,138.0603485107422
2023-06-14,126.41999816894531,235.07611083984375,387.75531005859375,37.1379280090332,123.08155059814453,153.0133514404297,134.71246337890625,272.0677185058594,34.94068145751953,139.354736328125
2023-06-15,127.11000061035156,239.2787322998047,395.0138854980469,37.78590393066406,124.49479675292969,155.06854248046875,136.23580932617188,280.50799560546875,35.286888122558594,141.28675842285156
2023-06-16,125.48999786376953,236.96006774902344,396.0924377441406,38.14691162109375,122.94221496582031,155.54209899902344,136.3976593017578,279.681884765625,35.56208419799805,142.3241729736328
2023-06-20,125.77999877929688,232.97962951660156,396.4325866699219,37.71184539794922,122.51426696777344,155.44737243652344,135.70263671875,282.9962463378906,34.92292022705078,141.0107879638672
2023-06-21,124.83000183105469,233.29844665527344,404.798828125,37.86920928955078,119.97640228271484,155.2106170654297,135.502685546875,280.31890869140625,34.53233337402344,142.22898864746094
2023-06-22,130.14999389648438,229.29873657226562,403.92437744140625,37.52671813964844,122.56402587890625,156.85855102539062,132.89395141601562,283.5436706542969,34.38140869140625,142.71438598632812
2023-06-23,129.3300018310547,226.49697875976562,393.00250244140625,36.90650177001953,121.75787353515625,156.72596740722656,132.1989288330078,287.3755798339844,33.99969482421875,141.29629516601562
2023-06-26,127.33000183105469,228.92193603515625,398.58001708984375,37.55448532104492,117.77690124511719,154.97384643554688,132.5226287841797,277.1636962890625,32.748008728027344,141.4390411376953
2023-06-27,129.17999267578125,232.5352325439453,397.9192810058594,37.78590393066406,117.76696014404297,154.65182495117188,132.5321502685547,285.7034606933594,32.33077621459961,142.78102111816406
2023-06-28,129.0399932861328,233.6752471923828,393.73126220703125,37.110164642333984,119.60816192626953,154.33929443359375,131.9513702392578,283.9517517089844,32.21538162231445,142.7524871826172
2023-06-29,127.9000015258789,235.96493530273438,391.46990966796875,37.12866973876953,118.53329467773438,155.4189910888672,136.5595245361328,280.2093505859375,32.0644645690918,142.1719207763672
2023-06-30,130.36000061035156,237.71360778808594,394.93988037109375,37.71184539794922,119.13043975830078,156.76385498046875,138.47323608398438,285.6338195800781,32.56158447265625,144.41802978515625
2023-07-03,130.22000122070312,238.9502716064453,396.1972351074219,37.998802185058594,119.32949829101562,154.7086639404297,139.58718872070312,284.6783142089844,32.53495407104492,145.14134216308594
2023-07-05,130.3800048828125,236.53497314453125,394.42327880859375,38.3968391418457,121.17069244384766,154.19720458984375,138.6573028564453,292.9891052246094,32.36629104614258,144.89389038085938
2023-07-06,128.36000061035156,232.428955078125,391.0215759277344,38.00806427001953,119.53849029541016,153.05123901367188,137.28646850585938,290.6202697753906,31.62948226928711,144.6559600830078
2023-07-07,129.77999877929688,236.8730926513672,395.0276184082031,37.91549301147461,118.9114990234375,150.82553100585938,138.36972045898438,289.16717529296875,31.540712356567383,141.61988830566406
2023-07-10,127.12999725341797,240.38011169433594,396.79180908203125,37.93400955200195,115.89590454101562,151.07180786132812,139.14620971679688,292.7204284667969,31.67386817932129,141.677001953125
2023-07-11,128.77999877929688,244.28323364257812,403.3320617675781,38.609745025634766,116.58262634277344,150.23834228515625,141.32232666015625,296.8907470703125,31.975692749023438,140.93463134765625
2023-07-12,130.8000030517578,245.00782775878906,397.3571472167969,38.92448043823242,118.36410522460938,149.7174530029297,142.02210998535156,307.8888854980469,31.949064254760742,141.66746520996094
2023-07-13,134.3000030517578,247.19126892089844,399.1895751953125,39.04481506347656,123.94741821289062,150.40882873535156,142.7123565673828,311.9398193359375,32.011207580566406,141.7626190185547
2023-07-14,134.67999267578125,246.95936584472656,404.12158203125,38.89670944213867,124.8232192993164,151.41275024414062,143.5751190185547,307.4211120605469,32.24201202392578,142.8095703125
2023-07-17,133.55999755859375,248.73704528808594,409.9600524902344,38.67454147338867,124.05690002441406,150.65509033203125,147.0358123779297,309.16290283203125,31.83365821838379,141.8007354736328
2023-07-18,132.8300018310547,254.8719024658203,420.6427917480469,38.211708068847656,123.17112731933594,150.64561462402344,147.30422973632812,310.586181640625,32.170989990234375,142.0672149658203
2023-07-19,135.36000061035156,255.1049346923828,425.13616943359375,38.42461013793945,121.44935607910156,150.342529296875,147.86981201171875,314.52764892578125,32.34852981567383,143.03799438476562
2023-07-20,129.9600067138672,253.4932403564453,428.50860595703125,38.887447357177734,118.6328125,159.4725799560547,149.6912078857422,301.1008605957031,32.6414794921875,144.1977996826172
2023-07-21,130.0,250.15330505371094,425.8769226074219,39.38731384277344,119.44892120361328,161.18682861328125,148.54086303710938,292.8796691894531,33.200748443603516,146.4676513671875
2023-07-24,128.8000030517578,251.8232879638672,431.393798828125,39.64649963378906,120.95173645019531,162.0297393798828,151.46469116210938,290.2420654296875,33.298397064208984,146.9369659423828
2023-07-25,129.1300048828125,254.4349822998047,435.0391540527344,39.82238006591797,121.62850189208984,163.2704315185547,150.33351135253906,293.0886535644531,32.89892578125,147.28175354003906
2023-07-26,128.14999389648438,250.8038330078125,421.9976501464844,39.98899841308594,128.6549072265625,163.5829620361328,151.23460388183594,297.16943359375,33.032081604003906,147.43499755859375
2023-07-27,128.25,250.78439331054688,417.7771301269531,38.841163635253906,128.78428649902344,164.5016632080078,149.56658935546875,310.2477722167969,32.49351119995117,145.6823272705078
2023-07-28,132.2100067138672,252.85240173339844,416.30535888671875,38.600494384765625,131.94915771484375,165.24986267089844,150.41978454589844,323.9532165527344,32.37682342529297,149.8006134033203
2023-07-31,133.67999267578125,257.45452880859375,418.7323913574219,38.748600006103516,132.0885009765625,158.66751098632812,151.4263458251953,317.1054992675781,32.36785125732422,149.6952667236328
2023-08-01,131.69000244140625,280.2513122558594,422.4751892089844,38.3875846862793,130.92405700683594,159.95559692382812,150.67861938476562,321.1961669921875,31.96392250061035,149.6473846435547
2023-08-02,128.2100067138672,279.2027587890625,419.6388244628906,38.41535568237305,127.7691421508789,160.921630859375,148.9722442626953,312.8356018066406,31.73054313659668,149.97299194335938
2023-08-03,128.91000366210938,273.2608337402344,413.2155456542969,37.48968505859375,127.83879852294922,161.6129913330078,149.88296508789062,311.7208557128906,31.416378021240234,150.36570739746094
2023-08-04,139.57000732421875,268.3966064453125,413.31304931640625,36.952796936035156,127.50041961669922,160.09762573242188,149.56658935546875,309.27239990234375,31.4343318939209,148.71835327148438
2023-08-07,142.22000122070312,273.4549560546875,420.3990783691406,36.99907684326172,130.90415954589844,163.94288635253906,150.2760009765625,315.0750427246094,32.02675247192383,150.2890625
2023-08-08,139.94000244140625,274.65899658203125,419.57061767578125,37.10090637207031,130.77474975585938,164.0186309814453,149.43238830566406,311.1734313964844,31.99085235595703,150.45187377929688
2023-08-09,137.85000610351562,276.2511901855469,425.0581970214844,37.258270263671875,129.0430450439453,163.91444396972656,147.42884826660156,303.7782897949219,32.170372009277344,150.26031494140625
2023-08-10,138.55999755859375,275.56182861328125,423.57666015625,37.202728271484375,129.0729217529297,163.0620574951172,147.20834350585938,304.30584716796875,32.06265640258789,149.51327514648438
2023-08-11,138.41000366210938,276.921142578125,424.06402587890625,37.49894332885742,128.9435272216797,164.6531982421875,148.06153869628906,300.22509765625,32.34990310668945,150.3848419189453
2023-08-14,140.57000732421875,276.26092529296875,426.5689697265625,37.433570861816406,130.70510864257812,164.264892578125,148.36830139160156,304.75372314453125,32.37682342529297,149.20680236816406
2023-08-15,137.6699981689453,269.2995300292969,420.7597351074219,36.97591781616211,129.1624755859375,163.7913360595703,144.5912628173828,300.5335693359375,31.766450881958008,148.2490692138672
2023-08-16,135.07000732421875,266.52276611328125,413.2155456542969,37.181392669677734,128.08761596679688,163.2704315185547,143.9777374267578,292.9095153808594,31.847232818603516,146.73583984375
2023-08-17,133.97999572753906,267.1635437011719,408.5565185546875,37.32148742675781,129.30181884765625,164.80470275878906,142.48226928710938,283.752685546875,32.77177047729492,145.6823272705078
2023-08-18,133.22000122070312,265.8333740234375,386.9765319824219,37.36817932128906,126.853515625,163.36514282226562,142.80821228027344,281.9212951660156,32.90641403198242,146.09413146972656
2023-08-21,134.67999267578125,264.8139343261719,380.9041442871094,37.11601257324219,127.7591781616211,158.49705505371094,143.297119140625,288.54010009765625,33.2205810546875,145.35665893554688
2023-08-22,134.25,262.3381042480469,375.4653015136719,37.358848571777344,128.4658203125,157.23741149902344,140.32534790039062,286.2509460449219,33.06798553466797,145.41415405273438
2023-08-23,135.52000427246094,265.0858154296875,384.3058776855469,37.59233856201172,131.7401580810547,155.8262176513672,141.2743682861328,292.8597106933594,32.90641403198242,146.77413940429688
2023-08-24,131.83999633789062,261.4643249511719,376.8591613769531,37.433570861816406,129.1624755859375,156.3566131591797,141.14016723632812,285.4048767089844,32.45760726928711,146.09413146972656
2023-08-25,133.25999450683594,264.62945556640625,380.33880615234375,37.6390380859375,129.2620086669922,158.5984344482422,140.96762084960938,284.1607360839844,32.65507888793945,147.05189514160156
2023-08-28,133.13999938964844,266.79461669921875,384.70550537109375,37.59233856201172,130.38662719726562,156.72865295410156,141.45652770996094,288.8984375,32.50249099731445,147.28175354003906
2023-08-29,134.91000366210938,271.8821716308594,393.8774719238281,37.82583236694336,133.9296875,156.74771118164062,142.60687255859375,296.5921630859375,32.448631286621094,147.36795043945312
2023-08-30,135.07000732421875,274.1152038574219,402.8154602050781,37.7511100769043,135.2334747314453,156.19444274902344,142.03170776367188,293.7157287597656,32.2242317199707,147.53074645996094
2023-08-31,138.00999450683594,272.9501647949219,400.5444030761719,37.47092056274414,135.52206420898438,154.23878479003906,140.27740478515625,294.5020446777344,31.75747299194336,147.81808471679688
2023-09-01,138.1199951171875,277.9211730957031,408.30303955078125,37.34950256347656,135.01449584960938,153.093994140625,140.7471466064453,294.98974609375,32.11651611328125,147.98089599609375
2023-09-05,137.27000427246094,273.43560791015625,403.94610595703125,36.90119552612305,135.1239776611328,153.2847900390625,139.1941375732422,298.7420349121094,31.75747299194336,145.9983673095703
2023-09-06,135.36000061035156,274.66864013671875,403.8096618652344,37.228084564208984,133.82022094726562,150.73770141601562,138.9640655517578,297.7666931152344,30.850881576538086,145.71102905273438
2023-09-07,137.85000610351562,273.24139404296875,401.3144226074219,37.89120864868164,134.6163787841797,152.66473388671875,137.775390625,297.26898193359375,30.77010154724121,147.09976196289062
2023-09-08,138.22999572753906,274.0666809082031,389.5498046875,37.90055465698242,135.73106384277344,153.17030334472656,137.88079833984375,296.4926452636719,30.7431697845459,146.4676513671875
2023-09-11,143.10000610351562,273.8433532714844,390.24176025390625,37.90055465698242,136.2685089111328,155.17367553710938,138.4847869873047,306.1172790527344,30.46491050720215,148.2107696533203
2023-09-12,141.22999572753906,273.6103515625,392.0840148925781,37.88187026977539,134.6959991455078,156.0513153076172,140.28701782226562,300.24493408203125,30.653409957885742,145.605712890625
2023-09-13,144.85000610351562,267.8916931152344,392.0547790527344,38.41423797607422,136.0595245361328,156.4424591064453,140.35411071777344,303.6289978027344,30.590578079223633,146.6208953857422
2023-09-14,144.72000122070312,274.3385009765625,401.26568603515625,39.077354431152344,137.44288635253906,156.2039794921875,143.07662963867188,310.25775146484375,30.653409957885742,148.22991943359375
2023-09-15,140.38999938964844,271.0277404785156,401.6847839355469,38.89990234375,136.74623107910156,154.0193634033203,142.6548309326172,298.9012756347656,30.58159828186035,146.98484802246094
2023-09-18,139.97999572753906,272.7656555175781,400.44696044921875,38.75046920776367,137.55238342285156,154.992431640625,142.95199584960938,301.1307373046875,30.195627212524414,147.5403289794922
2023-09-19,137.6300048828125,271.5326232910156,388.60430908203125,38.35819625854492,137.3831787109375,154.73484802246094,142.7698516845703,303.6389465332031,30.509796142578125,147.10935974121094
2023-09-20,135.2899932861328,270.5034484863281,392.1522216796875,38.1340446472168,133.1036376953125,155.41217041015625,142.1659393310547,298.2642517089844,30.177677154541016,146.98484802246094
2023-09-21,129.3300018310547,264.1148986816406,377.8338317871094,37.78846740722656,129.81935119628906,154.21969604492188,141.0539093017578,294.3427734375,29.486513137817383,145.71102905273438
2023-09-22,129.1199951171875,265.1148986816406,371.235107421875,37.55498123168945,129.6302490234375,153.1130828857422,139.7022247314453,297.677001953125,29.3428955078125,145.17471313476562
2023-09-25,131.27000427246094,266.2896728515625,374.6660461425781,37.6390380859375,130.48614501953125,152.88414001464844,140.3924560546875,299.4188232421875,29.60320472717285,144.29359436035156
2023-09-26,125.9800033569336,261.677978515625,370.0264587402344,36.56497573852539,127.958251953125,151.70118713378906,138.935302734375,297.5575866699219,29.082592010498047,143.01023864746094
2023-09-27,125.9800033569336,264.7751159667969,374.6368103027344,36.23808288574219,129.91885375976562,149.8791046142578,139.75013732910156,296.3432922363281,28.813304901123047,141.11386108398438
2023-09-28,125.9800033569336,268.20245361328125,376.3191833496094,35.37882614135742,131.68043518066406,149.65969848632812,141.48529052734375,302.53411865234375,28.804332733154297,140.15614318847656
2023-09-29,127.12000274658203,265.05670166015625,369.1298522949219,35.29477310180664,130.23733520507812,148.58169555664062,139.02159118652344,298.8017272949219,29.773752212524414,139.69642639160156
2023-10-02,129.4600067138672,263.8139343261719,365.6672668457031,34.192684173583984,133.53158569335938,148.00929260253906,137.8232879638672,305.3807373046875,30.46491050720215,139.0547332763672
2023-10-03,124.72000122070312,261.14398193359375,364.6304626464844,34.60363006591797,131.79986572265625,148.19056701660156,136.80714416503906,299.5282897949219,30.42901039123535,139.34205627441406
2023-10-04,127.0,257.3185729980469,368.7581787109375,34.939857482910156,134.5965118408203,148.36228942871094,137.42066955566406,304.14654541015625,29.8994197845459,139.80177307128906
2023-10-05,125.95999908447266,253.21163940429688,367.47686767578125,34.939857482910156,134.4273223876953,149.90774536132812,138.00009155273438,303.3602600097656,30.04303741455078,137.7234649658203
2023-10-06,127.95999908447266,258.2992248535156,370.2645568847656,35.56562423706055,136.92535400390625,150.38473510742188,140.12466430664062,313.9503479003906,29.73784637451172,138.001220703125
2023-10-09,128.25999450683594,263.4061279296875,374.568359375,36.144683837890625,137.7613525390625,151.24327087402344,139.8059844970703,316.8666076660156,29.800678253173828,137.30206298828125
